name,mcc,service_line,segment,service_offering,contract_type,planned_cost,actual_cost,planned_effort,actual_effort,resource_count,start_date,end_date,tech_stack,status,baseline_rpp,latest_rpp,dollar_impact,project_margin_baseline,project_margin_latest,onsite_mix_pct
EDR7WDMPIQE,SCEDISON,IQE,SURE,Non Maintenance,FP,26784.0,26784.0,3.74,3.66,1,2025-02-03,2025-10-10,IQE,Underrun,7161.5,7318.03,-6042.97,0.645,0.908,0.2
EDR8GDSPDNA,SCEDISON,DNA,SURE,Non Maintenance,FP,496672.0,496672.0,32.0,32.0,5,2025-09-01,2026-11-16,DNA,Underrun,15521.0,15521.0,-761.74,0.546,0.537,0.59
EDR8GDSPEAISDLY,SCEDISON,EAS,SURE,Non Maintenance,FP,11520.0,11520.0,0.61,0.6,1,2025-09-01,2026-11-16,EAS,Underrun,18885.25,19200.0,-165.17,0.433,0.451,1.0
EDR8GDSPESAP,SCEDISON,EAS,SURE,Non Maintenance,FP,46800.0,46800.0,1.95,1.95,1,2025-09-01,2026-11-16,EAS,Underrun,24000.0,24000.0,-59.07,0.551,0.554,1.0
EDR8GDSPIQE,SCEDISON,IQE,SURE,Non Maintenance,FP,86920.0,86920.0,8.75,7.75,1,2025-09-01,2026-11-16,IQE,Overrun,9933.71,11215.48,6506.79,0.556,0.486,0.43
EDR8PIHPDNA,SCEDISON,DNA,SURE,Non Maintenance,FP,146024.0,121434.0,10.43,10.41,2,2025-08-06,2026-05-11,DNA,Overrun,14000.38,11665.13,4517.97,0.597,0.609,0.41
EDR8PIHPEAISDLY,SCEDISON,EAS,SURE,Non Maintenance,FP,0.0,13412.0,0.75,0.75,1,2025-08-06,2026-05-11,EAS,Underrun,0.0,17882.67,0.0,0.0,0.507,1.0
EDR8PIHPESAP,SCEDISON,EAS,SURE,Non Maintenance,FP,0.0,11178.0,0.5,0.5,1,2025-08-06,2026-05-11,EAS,Underrun,0.0,22356.0,0.0,0.0,0.482,1.0
EDR8RUSPBPOSERV,SCEDISON,BPOSERV,SURE,Non Maintenance,FP,0.0,0.0,3.0,1.55,1,2025-05-01,2027-03-12,BPOSERV,Overrun,0.0,0.0,614.99,0.0,0.0,0.0
EDR8RUSPDNA,SCEDISON,DNA,SURE,Non Maintenance,FP,1073063.0,1048732.96,105.55,105.3,18,2025-05-01,2027-03-12,DNA,Overrun,10166.4,9959.48,2563.17,0.56,0.455,0.49
EDR8RUSPEAISDLY,SCEDISON,EAS,SURE,Non Maintenance,FP,67011.0,77911.4,5.5,5.5,1,2025-05-01,2027-03-12,EAS,Underrun,12183.82,14165.71,-4925.6,-0.033,0.611,0.45
EDR8RUSPESAP,SCEDISON,EAS,SURE,Non Maintenance,FP,144008.0,137892.71,6.0,6.0,1,2025-05-01,2027-03-12,EAS,Overrun,24001.33,22982.12,2951.67,0.539,0.496,1.0
EDR8RUSPIQE,SCEDISON,IQE,SURE,Non Maintenance,FP,229310.0,248854.93,23.0,26.05,4,2025-05-01,2027-03-12,IQE,Overrun,9970.0,9552.97,17667.18,6.092,0.569,0.35
EDR8SPCPDNA,SCEDISON,DNA,SURE,Non Maintenance,FP,123600.0,123600.0,7.5,7.5,1,2025-09-01,2026-02-20,DNA,Underrun,16480.0,16480.0,-426.03,0.528,0.536,1.0
EDR8SPCPIQE,SCEDISON,IQE,SURE,Non Maintenance,FP,119480.0,119480.0,7.5,7.45,1,2025-09-01,2026-02-20,IQE,Underrun,15930.67,16037.58,-847.41,0.394,0.494,1.0
EDR8WISPDNA,SCEDISON,DNA,SURE,Non Maintenance,FP,117993.0,98881.79,11.05,11.02,2,2025-04-01,2026-01-05,DNA,Overrun,10678.1,8972.94,9073.88,0.428,0.231,0.47
EDR8WISPESAP,SCEDISON,EAS,SURE,Non Maintenance,FP,12525.0,31636.21,0.5,0.63,1,2025-04-01,2026-01-05,EAS,Underrun,25050.0,50216.21,-6522.94,0.833,0.798,1.0
EDR8WISPIQE,SCEDISON,IQE,SURE,Non Maintenance,FP,37986.0,37986.0,3.37,3.45,1,2025-04-01,2026-01-05,IQE,Underrun,11271.81,11010.43,-645.03,-0.64,0.76,0.33
EDRISESPCIS,SCEDISON,CIS,SURE,Maintenance,FP,7873487.44,71228.0,258.0,11.88,43,2025-02-03,2030-02-16,CIS,Overrun,30517.39,5995.62,61196.88,0.22,,0.0
EDRISESPESAP,SCEDISON,EAS,SURE,Maintenance,FP,101045531.14,75911469.34,380.0,64.0,63,2025-02-03,2030-02-16,EAS,Underrun,265909.29,1186116.71,-1831065.12,0.09,0.097,0.25
EDRISESPIGC,SCEDISON,IGC,SURE,Maintenance,FP,267704.51,18930991.99,6.0,7.03,1,2025-02-03,2030-02-16,IGC,Underrun,44617.42,2692886.49,-1325302.46,0.592,0.939,1.0
EDRISESPSEC,SCEDISON,SEC,SURE,Maintenance,FP,2652487.52,145362.0,243.0,8.45,40,2025-02-03,2030-02-16,SEC,Underrun,10915.59,17202.6,-33344.54,0.668,0.699,0.12
EDRISMSPCIS,SCEDISON,CIS,SURE,Maintenance,FP,229037.0,229037.0,31.76,31.76,5,2025-07-01,2030-02-16,CIS,Overrun,7211.49,7211.49,15.0,0.268,0.474,0.0
EDRISMSPESAP,SCEDISON,EAS,SURE,Maintenance,FP,3642702.0,3642702.0,217.0,262.0,36,2025-07-01,2030-02-16,EAS,Overrun,16786.65,13903.44,207433.81,0.625,0.608,0.24
EDRISMSPSEC,SCEDISON,SEC,SURE,Maintenance,FP,2507126.0,2507126.0,236.44,236.37,39,2025-07-01,2030-02-16,SEC,Overrun,10603.65,10606.79,1784.01,0.662,0.65,0.14
EDRLGPHPDNA,SCEDISON,DNA,SURE,Non Maintenance,FP,780283.0,772989.84,77.6,75.23,13,2024-12-01,2025-12-14,DNA,Overrun,10055.19,10275.02,62094.06,0.569,0.483,0.45
EDRLGPHPEAISDLY,SCEDISON,EAS,SURE,Non Maintenance,FP,792541.0,833914.59,91.36,94.9,15,2024-12-01,2025-12-14,EAS,Overrun,8674.92,8787.3,20336.52,0.532,0.537,0.27
EDRLGPHPESAP,SCEDISON,EAS,SURE,Non Maintenance,FP,120010.0,117375.94,6.0,6.77,1,2024-12-01,2025-12-14,EAS,Overrun,20001.67,17337.66,7873.62,0.405,0.586,1.0
EDRLGPHPIGC,SCEDISON,IGC,SURE,Non Maintenance,FP,497893.0,488491.03,18.12,17.24,3,2024-12-01,2025-12-14,IGC,Overrun,27477.54,28334.75,1885.9,0.487,,0.67
EDRLGPHPIQE,SCEDISON,IQE,SURE,Non Maintenance,FP,497916.0,494390.97,49.0,48.81,8,2024-12-01,2025-12-14,IQE,Underrun,10161.55,10128.89,-5868.0,0.567,0.601,0.46
EDRLGPHPSUREADM,SCEDISON,ADM,SURE,Non Maintenance,FP,552609.0,545738.68,59.52,53.37,10,2024-12-01,2025-12-14,ADM,Underrun,9284.43,10225.57,-48576.38,0.533,0.751,0.15
EDRLGPHPWD,SCEDISON,WD,SURE,Non Maintenance,FP,150000.0,147964.09,7.0,7.0,1,2024-12-01,2025-12-14,WD,Overrun,21428.57,21137.73,1319.03,0.509,0.073,1.0
EDRP24STSUREADM,SCEDISON,ADM,SURE,Non Maintenance,FP,290000.0,290000.0,39.27,39.17,7,2024-02-26,2025-06-30,ADM,Underrun,7384.77,7403.63,-6265.98,0.577,0.587,0.19
EDRP25STSUREADM,SCEDISON,ADM,SURE,Non Maintenance,FP,198000.0,402000.0,25.0,56.7,4,2025-02-17,2026-03-31,ADM,Overrun,7920.0,7089.95,5570.79,0.466,0.535,0.2
EDRPAR5FSUREADM,SCEDISON,ADM,SURE,Non Maintenance,FP,66560.0,66560.0,2.5,2.46,1,2025-02-01,2025-07-07,ADM,Underrun,26624.0,27056.91,-985.68,0.465,0.446,1.0
EDRPST5FCIS,SCEDISON,CIS,SURE,Non Maintenance,FP,29929.0,29929.0,1.87,1.87,1,2025-02-01,2025-07-15,CIS,Overrun,16004.81,16004.81,0.83,0.371,0.347,1.0
EDRPST5FIQE,SCEDISON,IQE,SURE,Non Maintenance,FP,133463.0,133463.0,17.0,17.03,3,2025-02-01,2025-07-15,IQE,Underrun,7850.76,7836.93,-4783.48,0.389,0.535,0.31
EDRPST5FSUREADM,SCEDISON,ADM,SURE,Non Maintenance,FP,431200.0,431200.0,62.35,61.1,10,2025-02-01,2025-07-15,ADM,Underrun,6915.8,7057.28,-14598.23,0.438,0.608,0.21
EDRPST5SCIS,SCEDISON,CIS,SURE,Non Maintenance,FP,43781.0,43781.0,3.25,3.25,1,2025-07-02,2026-02-28,CIS,Overrun,13471.08,13471.08,1.1,0.307,0.449,0.69
EDRPST5SIQE,SCEDISON,IQE,SURE,Non Maintenance,FP,202017.0,202017.06,26.95,26.95,4,2025-07-02,2026-02-28,IQE,Overrun,7495.99,7495.99,41.95,0.417,0.478,0.32
EDRPST5SSUREADM,SCEDISON,ADM,SURE,Non Maintenance,FP,776894.0,776893.94,94.21,94.21,16,2025-07-02,2026-02-28,ADM,Underrun,8246.41,8246.41,-535.76,0.504,0.529,0.27
EDSENSTPESAP,SCEDISON,EAS,SURE,Non Maintenance,FP,1150383.0,1150383.0,77.5,72.09,13,2024-08-01,2025-12-08,EAS,Underrun,14843.65,15957.59,-9760.89,0.532,0.574,0.54
EDSEPESPCIS,SCEDISON,CIS,SURE,Non Maintenance,FP,0.0,22400.0,1.25,1.27,1,2025-06-02,2026-03-31,CIS,Overrun,0.0,17637.8,11479.0,1.447,0.485,1.0
EDSEPESPDNA,SCEDISON,DNA,SURE,Non Maintenance,FP,0.0,17100.0,1.35,1.25,1,2025-06-02,2026-03-31,DNA,Overrun,0.0,13680.0,5765.65,0.0,0.66,0.44
EDSEPESPDX,SCEDISON,DX,SURE,Non Maintenance,FP,0.0,35976.39,2.5,12.31,1,2025-06-02,2026-03-31,DX,Underrun,0.0,2922.53,-3236185.94,1.382,0.538,0.22
EDSEPESPEAISDLY,SCEDISON,EAS,SURE,Non Maintenance,FP,0.0,23946.08,1.69,2.99,1,2025-06-02,2026-03-31,EAS,Overrun,0.0,8008.72,2306.23,0.0,0.597,0.3
EDSEPESPESAP,SCEDISON,EAS,SURE,Non Maintenance,FP,572969.0,295567.29,27.04,27.03,5,2025-06-02,2026-03-31,EAS,Overrun,21189.68,10934.79,74690.82,0.8,0.469,0.39
EDSEPESPIQE,SCEDISON,IQE,SURE,Non Maintenance,FP,0.0,190161.04,24.19,26.04,4,2025-06-02,2026-03-31,IQE,Overrun,0.0,7302.65,81084.99,1.636,0.569,0.22
EDSEPESPSUREADM,SCEDISON,ADM,SURE,Non Maintenance,FP,0.0,18467.2,1.85,1.84,1,2025-06-02,2026-03-31,ADM,Overrun,0.0,10036.52,8071.99,1.49,0.553,0.22
EDSFIHSTDNA,SCEDISON,DNA,SURE,Non Maintenance,FP,657514.0,842514.0,88.83,106.51,15,2025-07-14,2026-03-31,DNA,Overrun,7401.94,7910.19,23594.73,0.473,0.593,0.19
EDSFIHSTEAISDLY,SCEDISON,EAS,SURE,Non Maintenance,FP,14400.0,14400.0,0.75,0.76,1,2025-07-14,2026-03-31,EAS,Overrun,19200.0,18947.37,82.0,0.624,0.596,1.0
EDSFIHSTESAP,SCEDISON,EAS,SURE,Non Maintenance,FP,30432.0,30432.0,2.35,2.35,1,2025-07-14,2026-03-31,EAS,Underrun,12949.79,12949.79,-117.44,0.814,0.632,0.36
EDSFIHSTIQE,SCEDISON,IQE,SURE,Non Maintenance,FP,43008.0,43008.0,4.5,4.52,1,2025-07-14,2026-03-31,IQE,Overrun,9557.33,9515.04,20.17,0.82,0.398,0.56
EDSFSAPDX,SCEDISON,DX,SURE,Non Maintenance,FP,783053.73,783053.73,104.13,104.13,17,2023-01-09,2025-06-30,DX,Underrun,7519.96,7519.96,0.0,0.267,0.267,0.36
EDSFSAPEAISDLY,SCEDISON,EAS,SURE,Non Maintenance,FP,894139.91,894139.91,117.56,117.56,20,2023-01-09,2025-06-30,EAS,Underrun,7605.82,7605.82,0.0,0.572,0.571,0.28
EDSFSAPESAP,SCEDISON,EAS,SURE,Non Maintenance,FP,11864349.16,11864349.16,953.81,951.37,159,2023-01-09,2025-06-30,EAS,Overrun,12438.9,12470.8,16827.6,0.576,0.409,0.27
EDSFSAPIGC,SCEDISON,IGC,SURE,Non Maintenance,FP,157344.37,157344.37,1.95,1.95,1,2023-01-09,2025-06-30,IGC,Underrun,80689.42,80689.42,0.0,0.707,0.702,1.0
EDSFSAPIQE,SCEDISON,IQE,SURE,Non Maintenance,FP,844212.69,844212.69,149.14,149.13,25,2023-01-09,2025-06-30,IQE,Overrun,5660.54,5660.92,63.69,0.514,0.538,0.18
EDSFSAPSUREADM,SCEDISON,ADM,SURE,Non Maintenance,FP,405624.34,405624.34,14.5,14.51,2,2023-01-09,2025-06-30,ADM,Overrun,27974.09,27954.81,172.4,0.332,0.395,1.0
EDSFSAPWD,SCEDISON,WD,SURE,Non Maintenance,FP,251530.8,251530.8,16.69,16.69,3,2023-01-09,2025-06-30,WD,Underrun,15070.75,15070.75,0.0,0.671,0.669,0.38
EDSGHASTDX,SCEDISON,DX,SURE,Non Maintenance,FP,81890.13,83190.99,12.31,12.37,2,2025-05-19,2025-08-08,DX,Underrun,6652.33,6725.22,-19548.82,0.0,0.853,0.13
EDSGHASTEAISDLY,SCEDISON,EAS,SURE,Non Maintenance,FP,10268.04,10268.04,0.75,0.39,1,2025-05-19,2025-08-08,EAS,Underrun,13690.72,26328.31,-716.34,0.0,0.646,0.53
EDSGHASTIQE,SCEDISON,IQE,SURE,Non Maintenance,FP,13169.07,13169.25,1.71,1.71,1,2025-05-19,2025-08-08,IQE,Underrun,7701.21,7701.32,-405.68,0.0,0.737,0.23
EDSGHASTSUREADM,SCEDISON,ADM,SURE,Non Maintenance,FP,104672.76,103371.72,7.31,7.2,1,2025-05-19,2025-08-08,ADM,Underrun,14319.12,14357.18,-1135.94,0.731,0.538,0.54
EDSITRH2EAISDLY,SCEDISON,EAS,SURE,Non Maintenance,FP,69426.0,69426.0,7.75,7.75,1,2025-09-01,2025-11-15,EAS,Overrun,8958.19,8958.19,17.94,0.592,0.667,0.26
EDSNWCAPDNA,SCEDISON,DNA,SURE,Non Maintenance,FP,33407746.0,39560501.0,392.03,399.49,65,2021-12-01,2029-12-31,DNA,Underrun,85217.32,99027.51,-106755.84,0.721,0.68,0.3
EDSP25STDNA,SCEDISON,DNA,SURE,Non Maintenance,FP,441600.0,441600.0,24.0,24.0,4,2025-01-01,2026-01-15,DNA,Overrun,18400.0,18400.0,6.61,0.67,0.616,1.0
EDSP25STEAISDLY,SCEDISON,EAS,SURE,Non Maintenance,FP,396816.0,396816.0,25.49,26.07,4,2025-01-01,2026-01-15,EAS,Underrun,15567.52,15221.17,-3391.76,0.457,0.497,0.76
EDSP25STESAP,SCEDISON,EAS,SURE,Non Maintenance,FP,164928.0,164928.0,12.0,11.94,2,2025-01-01,2026-01-15,EAS,Underrun,13744.0,13813.07,-350.92,0.585,0.534,0.5
EDSP25STIQE,SCEDISON,IQE,SURE,Non Maintenance,FP,91200.0,91200.0,6.04,6.07,1,2025-01-01,2026-01-15,IQE,Overrun,15099.34,15024.71,235.62,0.44,0.524,1.0
EDSPIDEVCIS,SCEDISON,CIS,SURE,Non Maintenance,FP,44727.0,44727.0,4.76,4.76,1,2021-07-06,2025-05-30,CIS,Underrun,9396.43,9396.43,0.0,0.506,0.506,0.29
EDSPIDEVEAISDLY,SCEDISON,EAS,SURE,Non Maintenance,FP,206249.11,206249.11,20.77,20.77,3,2021-07-06,2025-05-30,EAS,Underrun,9930.14,9930.14,0.0,0.481,0.497,0.35
EDSPIDEVESAP,SCEDISON,EAS,SURE,Non Maintenance,FP,178788.0,178788.0,9.66,9.66,2,2021-07-06,2025-05-30,EAS,Overrun,18508.07,18508.07,12.24,0.718,0.706,0.59
EDSPIDEVIQE,SCEDISON,IQE,SURE,Non Maintenance,FP,400071.34,425667.34,56.72,62.34,9,2021-07-06,2025-05-30,IQE,Overrun,7053.44,6828.16,4447.73,0.485,0.477,0.38
EDSPIDEVSUREADM,SCEDISON,ADM,SURE,Non Maintenance,FP,725806.55,725806.55,78.45,78.45,13,2021-07-06,2025-05-30,ADM,Underrun,9251.84,9251.84,-258.79,0.534,0.526,0.33
EDSSUIH2EAISDLY,SCEDISON,EAS,SURE,Non Maintenance,FP,43270.0,43270.0,5.6,6.08,1,2025-06-02,2025-12-05,EAS,Underrun,7726.79,7116.78,-1783.13,0.637,0.768,0.2
EDVANASPEAISDLY,SCEDISON,EAS,SURE,Non Maintenance,FP,19548.31,19548.31,0.0,0.0,1,2025-04-01,2025-05-23,EAS,Underrun,,,0.0,1.0,1.0,
EDVANASPESAP,SCEDISON,EAS,SURE,Non Maintenance,FP,67764.75,67764.75,6.35,6.35,1,2025-04-01,2025-05-23,EAS,Underrun,10671.61,10671.61,-0.27,0.57,0.57,0.47
EDVANASPIQE,SCEDISON,IQE,SURE,Non Maintenance,FP,20514.94,20514.94,4.25,4.25,1,2025-04-01,2025-05-23,IQE,Underrun,4827.04,4827.04,-0.04,0.605,0.605,0.11
EDVANASPSUREADM,SCEDISON,ADM,SURE,Non Maintenance,FP,18304.0,18304.0,2.18,2.18,1,2025-04-01,2025-05-23,ADM,Underrun,8396.33,8396.33,0.0,0.609,0.609,0.16
EDVANSAPDNA,SCEDISON,DNA,SURE,Non Maintenance,FP,3344.23,3344.23,0.0,0.0,1,2025-07-01,2026-04-03,DNA,Underrun,,,0.0,0.994,1.0,
EDVANSAPEAISDLY,SCEDISON,EAS,SURE,Non Maintenance,FP,73493.09,79709.09,5.0,5.58,1,2025-07-01,2026-04-03,EAS,Underrun,14698.62,14284.78,-9244.9,0.598,0.69,0.65
EDVANSAPESAP,SCEDISON,EAS,SURE,Non Maintenance,FP,341204.87,341204.87,32.94,32.94,5,2025-07-01,2026-04-03,EAS,Underrun,10358.37,10358.37,-1044.66,0.525,0.512,0.41
EDVANSAPIQE,SCEDISON,IQE,SURE,Non Maintenance,FP,75631.42,75631.42,8.06,8.06,1,2025-07-01,2026-04-03,IQE,Underrun,9383.55,9383.55,-422.49,0.513,0.528,0.37
EDVANSAPSUREADM,SCEDISON,ADM,SURE,Non Maintenance,FP,86696.39,108109.39,8.43,10.42,1,2025-07-01,2026-04-03,ADM,Underrun,10284.27,10375.18,-199.99,0.241,0.671,0.21
EDYR7PTRDNA,SCEDISON,DNA,SURE,Non Maintenance,FP,981248.0,981248.0,104.0,103.93,17,2024-05-01,2026-05-08,DNA,Overrun,9435.08,9441.43,6861.45,0.547,0.556,0.37
EDYR8LTPDNA,SCEDISON,DNA,SURE,Non Maintenance,FP,814271.0,1872730.0,79.85,170.26,13,2025-01-16,2026-03-31,DNA,Overrun,10197.51,10999.24,61961.22,0.624,0.498,0.33
EDYR8LTPESAP,SCEDISON,EAS,SURE,Non Maintenance,FP,61037.0,236736.0,4.5,15.26,1,2025-01-16,2026-03-31,EAS,Overrun,13563.78,15513.5,5182.93,0.55,0.496,0.51
EDYR8LTPIQE,SCEDISON,IQE,SURE,Non Maintenance,FP,374363.0,1061715.0,38.25,100.91,6,2025-01-16,2026-03-31,IQE,Underrun,9787.27,10521.41,-24093.45,0.592,0.59,0.38
EDYR8LTPSUREADM,SCEDISON,ADM,SURE,Non Maintenance,FP,60030.0,60030.0,6.1,5.87,1,2025-01-16,2026-03-31,ADM,Underrun,9840.98,10226.58,-567.39,0.51,0.601,0.31
EDYR8LTPWD,SCEDISON,WD,SURE,Non Maintenance,FP,144074.0,207402.0,6.0,8.28,1,2025-01-16,2026-03-31,WD,Underrun,24012.33,25048.55,-5978.92,0.604,0.302,1.0
EDYR8SMTDNA,SCEDISON,DNA,SURE,Non Maintenance,FP,1233913.0,3606177.29,117.55,299.15,20,2025-02-01,2026-02-28,DNA,Underrun,10496.92,12054.75,-167754.7,0.448,0.604,0.42
EDYR8SMTEAISDLY,SCEDISON,EAS,SURE,Non Maintenance,FP,51850.0,85656.56,3.0,4.82,1,2025-02-01,2026-02-28,EAS,Underrun,17283.33,17771.07,-2000.98,0.425,0.397,1.0
EDYR8SMTESAP,SCEDISON,EAS,SURE,Non Maintenance,FP,72054.0,166483.32,4.9,11.78,1,2025-02-01,2026-02-28,EAS,Overrun,14704.9,14132.71,5480.74,0.487,0.548,0.49
EDYR8SMTIQE,SCEDISON,IQE,SURE,Non Maintenance,FP,848926.0,2406134.99,91.5,274.06,15,2025-02-01,2026-02-28,IQE,Overrun,9277.88,8779.59,23502.32,0.437,0.501,0.46
EDYR8SMTSUREADM,SCEDISON,ADM,SURE,Non Maintenance,FP,85821.0,223494.68,7.45,11.16,1,2025-02-01,2026-02-28,ADM,Underrun,11519.6,20026.41,-31003.51,0.443,0.464,0.44
EDYR8SMTWD,SCEDISON,WD,SURE,Non Maintenance,FP,75200.0,436071.17,4.57,22.77,1,2025-02-01,2026-02-28,WD,Underrun,16455.14,19151.13,-61232.05,0.538,0.123,1.0
ENOADESPEAISDLY,SCEDISON,EAS,SURE,Non Maintenance,FP,0.0,22685.0,2.23,2.23,1,2025-09-01,2025-12-30,EAS,Underrun,0.0,10172.65,-55142250.76,2.281,0.571,0.3
ENOADESPESAP,SCEDISON,EAS,SURE,Non Maintenance,FP,64542.0,29550.0,2.23,1.92,1,2025-09-01,2025-12-30,EAS,Overrun,28942.6,15390.62,5855.38,0.804,0.627,0.35
ENOADESPIQE,SCEDISON,IQE,SURE,Non Maintenance,FP,0.0,5014.0,0.55,0.55,1,2025-09-01,2025-12-30,IQE,Underrun,0.0,9116.36,-1959522.0,0.0,0.609,0.33
ENOADESPSUREADM,SCEDISON,ADM,SURE,Non Maintenance,FP,0.0,7293.0,0.43,0.73,1,2025-09-01,2025-12-30,ADM,Underrun,0.0,9990.41,-2709972.44,1.918,0.631,0.3
EQCUR107EQINX,DSGIPLC,EQINX,CRL,Non Maintenance,FP,34281.74,34404.59,12.0,12.0,2,2024-06-01,2025-05-31,EQINX,Underrun,2856.81,2867.05,-28.44,0.687,0.7,0.0
EQCURY78CRLADM,DSGIPLC,ADM,CRL,Non Maintenance,FP,19682.55,48964.64,5.1,54.1,1,2024-03-11,2029-06-30,ADM,Overrun,3859.32,905.08,10518.32,0.748,0.717,0.0
EQCURY78EQINX,DSGIPLC,EQINX,CRL,Non Maintenance,FP,1467093.15,1488282.38,494.1,232.1,82,2024-03-11,2029-06-30,EQINX,Underrun,2969.22,6412.25,-336868.01,0.546,0.803,0.0
GA260487BPOTSO,APPLE,BPOTSO,CRL,Non Maintenance,FP,0.0,0.0,2.97,0.0,1,2025-06-29,2025-09-27,BPOTSO,Underrun,0.0,,0.0,0.0,0.0,0.0
GA260487ENGCDPE,APPLE,ENG,CRL,Non Maintenance,FP,399872.0,348160.0,44.96,48.13,7,2025-06-29,2025-09-27,ENG,Overrun,8893.95,7233.74,31149.43,0.448,0.373,0.35
GA260487ENGNCMT,APPLE,ENG,CRL,Non Maintenance,FP,0.0,51712.0,0.0,0.0,1,2025-06-29,2025-09-27,ENG,Underrun,,,0.0,0.0,1.0,
GA265654ENGCDPE,APPLE,ENG,CRL,Non Maintenance,FP,325376.0,325375.8,50.71,47.22,8,2025-09-28,2025-12-27,ENG,Underrun,6416.41,6890.64,-24295.39,0.398,0.442,0.26
GFCAPSTPESAP,GLOBALFO,EAS,CMT,Non Maintenance,FP,192000.0,76948.66,6.0,2.0,1,2025-01-01,2025-07-31,EAS,Underrun,32000.0,38474.33,-5015.39,0.588,0.693,1.0
GFF25AP2CMTADM,GLOBALFO,ADM,CMT,Non Maintenance,FP,314979.0,353203.63,69.71,80.99,12,2025-01-01,2026-01-31,ADM,Overrun,4518.42,4361.08,2246.6,0.585,0.582,0.0
GFF25AP2ECASDLY,GLOBALFO,EAS,CMT,Non Maintenance,FP,10115.0,10115.37,1.32,1.32,1,2025-01-01,2026-01-31,EAS,Underrun,7662.88,7663.16,-0.97,-1.609,0.479,0.0
GFF25AP2ORCDLY,GLOBALFO,EAS,CMT,Non Maintenance,FP,54010.0,27005.0,12.0,6.51,2,2025-01-01,2026-01-31,EAS,Overrun,4500.83,4148.23,428.05,0.475,0.391,0.0
GFFINFPORCDLY,GLOBALFO,EAS,CMT,Non Maintenance,FP,30000.0,30000.0,0.0,0.0,1,2025-08-01,2025-08-31,EAS,Underrun,,,0.0,1.0,1.0,
GFFINSTPORCDLY,GLOBALFO,EAS,CMT,Non Maintenance,FP,168960.0,168960.0,23.2,20.0,4,2025-02-01,2025-12-31,EAS,Underrun,7282.76,8448.0,-7470.67,0.773,0.737,0.0
GFGBOSTPORCDLY,GLOBALFO,EAS,CMT,Non Maintenance,FP,135000.0,263560.0,9.5,23.64,2,2025-07-01,2026-02-28,EAS,Overrun,14210.53,11148.9,6104.33,0.647,0.637,0.37
GFGIGPROCIS,GLOBALFO,CIS,CMT,Non Maintenance,FP,31723.2,31723.2,13.0,13.0,2,2024-12-01,2025-12-31,CIS,Overrun,2440.25,2440.25,43.48,0.665,0.484,0.0
GFOSNLMCBPOSERV,GLOBALFO,BPOSERV,CMT,Maintenance,FP,-0.29,-0.05,0.0,0.0,1,2021-06-09,2026-06-08,BPOSERV,Underrun,,,0.0,-115852.659,,
GFOSNLMCCIS,GLOBALFO,CIS,CMT,Maintenance,FP,10041890.81,10041890.57,0.16,0.07,1,2021-06-09,2026-06-08,CIS,Underrun,62761817.56,143455579.57,-591.08,0.223,0.173,1.0
GFPLMMVAENGCDPE,GLOBALFO,ENG,CMT,Non Maintenance,FP,71280.0,71280.0,9.0,9.4,2,2025-03-10,2025-12-09,ENG,Overrun,7920.0,7582.98,1724.99,0.474,0.444,0.0
GFR4SSTPDNA,GLOBALFO,DNA,CMT,Non Maintenance,FP,747768.24,877660.24,156.73,183.94,26,2025-02-03,2026-02-28,DNA,Overrun,4771.06,4771.45,947.88,0.622,0.737,0.0
GFR4SSTPWD,GLOBALFO,WD,CMT,Non Maintenance,FP,7731.76,7731.76,0.0,0.0,1,2025-02-03,2026-02-28,WD,Underrun,,,0.0,1.0,1.0,
GFR5APK2CMTADM,GLOBALFO,ADM,CMT,Non Maintenance,FP,2928714.0,3068714.0,641.63,674.21,107,2025-03-04,2026-07-31,ADM,Overrun,4564.49,4551.57,108863.01,0.411,0.412,0.09
GFR5APK2EAISDLY,GLOBALFO,EAS,CMT,Non Maintenance,FP,543801.0,543801.0,63.62,75.73,11,2025-03-04,2026-07-31,EAS,Overrun,8547.64,7180.79,74065.27,0.155,0.219,0.47
GFR5APK2IGC,GLOBALFO,IGC,CMT,Non Maintenance,FP,888095.0,888095.0,18.54,20.02,3,2025-03-04,2026-07-31,IGC,Overrun,47901.56,44360.39,35000.98,0.387,0.353,1.0
GFR5APK2IQE,GLOBALFO,IQE,CMT,Non Maintenance,FP,889390.0,889390.0,146.5,161.63,24,2025-03-04,2026-07-31,IQE,Overrun,6070.92,5502.63,11388.26,0.528,0.531,0.19
GFSAPADMCIS,GLOBALFO,CIS,CMT,Non Maintenance,FP,155144.0,147576.0,36.58,36.58,6,2024-11-01,2026-06-14,CIS,Overrun,4241.22,4034.34,4114.14,0.461,0.438,0.0
GFVULASMCIS,GLOBALFO,CIS,CMT,Non Maintenance,FP,87120.0,156816.0,11.84,22.42,2,2024-05-01,2026-06-30,CIS,Overrun,7358.11,6994.47,3116.51,0.622,0.605,0.0
GLOBPLR4IGC,GLOBALFO,IGC,CMT,Non Maintenance,FP,5089000.0,5089000.0,308.05,308.21,51,2025-02-20,2026-12-31,IGC,Overrun,16520.05,16511.47,12154.09,0.582,0.532,0.25
GLOBPPFCEAISDLY,GLOBALFO,EAS,CMT,Non Maintenance,FP,0.0,240608.0,0.0,21.03,1,2025-05-01,2026-01-31,EAS,Overrun,,11441.18,63559.43,1.0,0.533,
